run_id,arm,protocol,phase,hidden_size,seed,checkpoint,state_capacity,service_case,slice_origin_instructions,simulation_instructions,observed_trace_origin_records,event,final,instructions,cycles,trace_origin_records,trace_records_read,NL,M,callback_loads,callback_load_misses,P,Ipf,Q,U,L,pf_filled,pf_useless,pf_dropped,l2_sets,l2_ways,line_bytes,capacity_lines,capacity_bytes,occupancy_lines,occupancy_peak,fills_load,fills_rfo,fills_prefetch,fills_writeback,replacements,invalidations,line_lifetimes,line_lifetime_cycles,useful_line_lifetimes,useful_line_lifetime_cycles,prefetch_useful_lifetimes,prefetch_fill_to_first_demand_cycles,pq_occupancy,mshr_occupancy,cohort_enqueued,cohort_timely,cohort_late,cohort_unused,cohort_redundant_cache,cohort_redundant_inflight,cohort_pending,cohort_resident_unused,measurement_unresolved_lifecycles,measurement_unresolved_lifecycles_peak,decoder_dropped_addresses,eligible_l2_callbacks,inference_dropped,inference_macs,inference_nonlinears,inference_service_cycles,nn_admitted,nn_completed,numerical_failures,output_dropped_addresses,peak_input_queue,peak_output_queue,peak_state_entries,state_evictions,input_queue,output_queue,inference_inflight,state_entries,weight_bytes,h,macs_per_cycle,weight_bandwidth_bytes_per_cycle,state_entry_bytes,state_bytes_peak,state_bytes_configured,inference_scratch_bytes,active_event_metadata_bytes,decoded_result_bytes_configured,decoded_result_bytes_peak,input_queue_bytes_configured,output_queue_bytes_configured,input_queue_bytes_peak,output_queue_bytes_peak,eligible_callbacks,l2_capacity_lines,pf_requested,input_drops,pf_useful,admitted_decisions,l2_load_miss,output_drops,pf_issued,decoder_limit_drops,l2_loads,pq_merged_duplicate_proxy,pf_late,completed_decisions,inference_scratch_traffic_bytes,nn_started,peak_decoded_addresses
cold_frozen_i1m_h8_s7_state64_mac4,frozen,cold,final,8,7,i1m,64,4,25000000,25000000,25000000,snapshot,False,15100000.0,42067266.0,25000000,15100253,244710,124013,244710,124013,56070,56070,0,305,3,1023.0,696.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,124013,2,1023,0,120942,0,120942,164827697756,120246,163947289153,305,24589226,0,0,56070,305,3,696,55043,1,0,22,22,71,0,244710,193294,92558864,3897096,42068073,51416,51400,0.0,0,16,2,55,0.0,15,0,1,55,7632,8,4,16,96,5280,6144,1344,56,512,32,896,768,896,48,244710.0,4096.0,56070.0,193294.0,305.0,51416.0,124013.0,0.0,56070.0,0.0,244710.0,0.0,3.0,51400.0,34242368,51401,2
cold_frozen_i1m_h8_s7_state64_mac4,frozen,cold,final,8,7,i1m,64,4,25000000,25000000,25000000,snapshot,False,15200000.0,42351574.0,25000000,15200254,246326,124833,246326,124833,56474,56474,0,309,3,1036.0,699.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,124833,2,1036,0,121775,0,121775,165795312955,121076,164912160202,309,25369645,0,0,56474,309,3,699,55434,1,0,28,28,71,0,246326,194571,93176648,3923619,42351840,51755,51739,0.0,0,16,2,55,0.0,15,0,1,55,7632,8,4,16,96,5280,6144,1344,56,512,32,896,768,896,48,246326.0,4096.0,56474.0,194571.0,309.0,51755.0,124833.0,0.0,56474.0,0.0,246326.0,0.0,3.0,51739.0,34468976,51740,2
cold_frozen_i1m_h8_s7_state64_mac4,frozen,cold,final,8,7,i1m,64,4,25000000,25000000,25000000,snapshot,False,15300000.0,42625961.0,25000000,15300254,247931,125635,247931,125635,56818,56818,0,310,3,1037.0,705.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,125635,2,1037,0,122578,0,122578,166780773435,121873,165891213777,310,25754044,0,0,56818,310,3,705,55777,1,0,22,22,71,0,247931,195836,93781664,3948714,42626395,52095,52078,0.0,0,16,2,55,0.0,16,0,1,55,7632,8,4,16,96,5280,6144,1344,56,512,32,896,768,896,48,247931.0,4096.0,56818.0,195836.0,310.0,52095.0,125635.0,0.0,56818.0,0.0,247931.0,0.0,3.0,52078.0,34694240,52079,2
cold_frozen_i1m_h8_s7_state64_mac4,frozen,cold,final,8,7,i1m,64,4,25000000,25000000,25000000,snapshot,False,15400000.0,42902179.0,25000000,15400252,249550,126426,249550,126426,57198,57198,0,315,3,1046.0,712.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,126426,2,1046,0,123378,0,123378,167739165574,122666,166837921773,315,26371338,0,0,57198,315,3,712,56148,1,0,19,19,71,0,249550,197122,94384664,3974337,42902362,52428,52411,0.0,0,16,2,55,0.0,16,0,1,55,7632,8,4,16,96,5280,6144,1344,56,512,32,896,768,896,48,249550.0,4096.0,57198.0,197122.0,315.0,52428.0,126426.0,0.0,57198.0,0.0,249550.0,0.0,3.0,52411.0,34916432,52412,2
cold_frozen_i1m_h8_s7_state64_mac4,frozen,cold,final,8,7,i1m,64,4,25000000,25000000,25000000,snapshot,False,15500000.0,43176777.0,25000000,15500255,251155,127221,251155,127221,57542,57542,0,320,3,1055.0,716.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,127221,2,1055,0,124182,0,124182,168707634456,123466,167801867224,320,27187726,0,0,57542,320,3,716,56483,1,0,19,19,71,0,251155,198388,94990776,3999429,43177230,52767,52751,0.0,0,16,2,55,0.0,15,0,1,55,7632,8,4,16,96,5280,6144,1344,56,512,32,896,768,896,48,251155.0,4096.0,57542.0,198388.0,320.0,52767.0,127221.0,0.0,57542.0,0.0,251155.0,0.0,3.0,52751.0,35142288,52752,2
cold_frozen_i1m_h8_s7_state64_mac4,frozen,cold,final,8,7,i1m,64,4,25000000,25000000,25000000,snapshot,False,15600000.0,43448673.0,25000000,15600255,252759,128014,252759,128014,57928,57928,0,323,3,1062.0,720.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,128014,2,1062,0,124982,0,124982,169668370922,124262,168758165650,323,27246706,0,0,57928,323,3,720,56862,1,0,19,19,71,0,252759,199667,95581632,4024824,43448735,53092,53075,0.0,0,16,2,55,0.0,16,0,1,55,7632,8,4,16,96,5280,6144,1344,56,512,32,896,768,896,48,252759.0,4096.0,57928.0,199667.0,323.0,53092.0,128014.0,0.0,57928.0,0.0,252759.0,0.0,3.0,53075.0,35358912,53076,2
cold_frozen_i1m_h8_s7_state64_mac4,frozen,cold,final,8,7,i1m,64,4,25000000,25000000,25000000,snapshot,False,15700000.0,43722858.0,25000000,15700253,254384,128811,254384,128811,58278,58278,0,327,3,1066.0,723.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,128811,2,1066,0,125783,0,125783,170663654164,125060,169749026874,327,28746556,0,0,58278,327,3,723,57208,1,0,16,16,71,0,254384,200955,96186008,4049973,43723306,53429,53413,0.0,0,16,2,55,0.0,15,0,1,55,7632,8,4,16,96,5280,6144,1344,56,512,32,896,768,896,48,254384.0,4096.0,58278.0,200955.0,327.0,53429.0,128811.0,0.0,58278.0,0.0,254384.0,0.0,3.0,53413.0,35583632,53414,2
cold_frozen_i1m_h8_s7_state64_mac4,frozen,cold,final,8,7,i1m,64,4,25000000,25000000,25000000,snapshot,False,15800000.0,43994451.0,25000000,15800252,255988,129609,255988,129609,58646,58646,0,328,3,1069.0,726.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,129609,2,1069,0,126584,0,126584,171629476397,125858,170711075405,328,28761289,0,0,58646,328,3,726,57573,1,0,15,15,71,0,255988,202230,96779424,4075152,43994747,53758,53741,0.0,0,16,2,55,0.0,16,0,1,55,7632,8,4,16,96,5280,6144,1344,56,512,32,896,768,896,48,255988.0,4096.0,58646.0,202230.0,328.0,53758.0,129609.0,0.0,58646.0,0.0,255988.0,0.0,3.0,53741.0,35802432,53742,2
cold_frozen_i1m_h8_s7_state64_mac4,frozen,cold,final,8,7,i1m,64,4,25000000,25000000,25000000,snapshot,False,15900000.0,44269533.0,25000000,15900253,257617,130416,257617,130416,58988,58988,0,330,3,1076.0,728.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,130416,2,1076,0,127398,0,127398,172611192004,126670,171691177833,330,29138337,0,0,58988,330,3,728,57908,1,0,18,18,71,0,257617,203518,97386176,4100190,44269599,54099,54082,0.0,0,16,2,55,0.0,16,0,1,55,7632,8,4,16,96,5280,6144,1344,56,512,32,896,768,896,48,257617.0,4096.0,58988.0,203518.0,330.0,54099.0,130416.0,0.0,58988.0,0.0,257617.0,0.0,3.0,54082.0,36028832,54083,2
cold_frozen_i1m_h8_s7_state64_mac4,frozen,cold,final,8,7,i1m,64,4,25000000,25000000,25000000,snapshot,False,16000000.0,44541861.0,25000000,16000252,259218,131214,259218,131214,59342,59342,0,330,3,1078.0,731.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,131214,2,1078,0,128198,0,128198,173597494699,127467,172674302820,330,29138337,0,0,59342,330,3,731,58260,1,0,17,17,71,0,259218,204786,97985712,4125300,44542589,54432,54416,0.0,0,16,2,55,0.0,15,0,1,55,7632,8,4,16,96,5280,6144,1344,56,512,32,896,768,896,48,259218.0,4096.0,59342.0,204786.0,330.0,54432.0,131214.0,0.0,59342.0,0.0,259218.0,0.0,3.0,54416.0,36251136,54417,2
cold_frozen_i1m_h8_s7_state64_mac4,frozen,cold,final,8,7,i1m,64,4,25000000,25000000,25000000,snapshot,False,16100000.0,44814344.0,25000000,16100254,260838,132011,260838,132011,59702,59702,0,333,3,1082.0,735.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,132011,2,1082,0,128999,0,128999,174573283577,128264,173645278773,333,30279385,0,0,59702,333,3,735,58616,1,0,14,14,71,0,260838,206073,98583056,4150416,44814953,54765,54748,0.0,0,16,2,55,0.0,16,0,1,55,7632,8,4,16,96,5280,6144,1344,56,512,32,896,768,896,48,260838.0,4096.0,59702.0,206073.0,333.0,54765.0,132011.0,0.0,59702.0,0.0,260838.0,0.0,3.0,54748.0,36472256,54749,2
cold_frozen_i1m_h8_s7_state64_mac4,frozen,cold,final,8,7,i1m,64,4,25000000,25000000,25000000,snapshot,False,16200000.0,45091141.0,25000000,16200254,262440,132811,262441,132812,60068,60068,0,335,3,1087.0,738.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,132811,2,1087,0,129804,0,129804,175527342072,129066,174595452630,335,30303820,0,1,60068,335,3,738,58977,1,0,14,14,71,0,262441,207339,99189072,4175874,45091185,55102,55085,0.0,0,16,2,55,0.0,16,0,1,55,7632,8,4,16,96,5280,6144,1344,56,512,32,896,768,896,48,262441.0,4096.0,60068.0,207339.0,335.0,55102.0,132811.0,0.0,60068.0,0.0,262440.0,0.0,3.0,55085.0,36696672,55086,2
cold_frozen_i1m_h8_s7_state64_mac4,frozen,cold,final,8,7,i1m,64,4,25000000,25000000,25000000,snapshot,False,16300000.0,45369515.0,25000000,16300252,264072,133613,264072,133613,60452,60452,0,338,3,1092.0,741.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,133613,2,1092,0,130611,0,130611,176508016632,129870,175572904214,338,31250830,0,0,60452,338,3,741,59356,1,0,13,13,71,0,264072,208635,99797000,4201797,45369752,55437,55420,0.0,0,16,2,55,0.0,16,0,1,55,7632,8,4,16,96,5280,6144,1344,56,512,32,896,768,896,48,264072.0,4096.0,60452.0,208635.0,338.0,55437.0,133613.0,0.0,60452.0,0.0,264072.0,0.0,3.0,55420.0,36920336,55421,2
cold_frozen_i1m_h8_s7_state64_mac4,frozen,cold,final,8,7,i1m,64,4,25000000,25000000,25000000,snapshot,False,16400000.0,45641452.0,25000000,16400253,265670,134404,265670,134404,60846,60846,0,341,3,1096.0,742.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,134404,2,1096,0,131406,0,131406,177454162538,130664,176515727403,341,31658094,0,0,60846,341,3,742,59746,1,0,13,13,71,0,265670,209910,100388128,4227348,45641931,55760,55743,0.0,0,16,2,55,0.0,16,0,1,55,7632,8,4,16,96,5280,6144,1344,56,512,32,896,768,896,48,265670.0,4096.0,60846.0,209910.0,341.0,55760.0,134404.0,0.0,60846.0,0.0,265670.0,0.0,3.0,55743.0,37136512,55744,2
cold_frozen_i1m_h8_s7_state64_mac4,frozen,cold,final,8,7,i1m,64,4,25000000,25000000,25000000,snapshot,False,16500000.0,45917507.0,25000000,16500254,267276,135213,267276,135213,61210,61210,0,341,3,1105.0,746.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,135213,2,1105,0,132224,0,132224,178447124340,131478,177501844089,341,31658094,0,0,61210,341,3,746,60101,1,0,18,18,71,0,267276,211179,100993688,4252755,45917834,56097,56080,0.0,0,16,2,55,0.0,16,0,1,55,7632,8,4,16,96,5280,6144,1344,56,512,32,896,768,896,48,267276.0,4096.0,61210.0,211179.0,341.0,56097.0,135213.0,0.0,61210.0,0.0,267276.0,0.0,3.0,56080.0,37360880,56081,2
cold_frozen_i1m_h8_s7_state64_mac4,frozen,cold,final,8,7,i1m,64,4,25000000,25000000,25000000,snapshot,False,16600000.0,46196683.0,25000000,16600255,268897,136019,268897,136019,61562,61562,0,344,3,1112.0,749.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,136019,2,1112,0,133037,0,133037,179432528648,132288,178482505637,344,31858466,0,0,61562,344,3,749,60446,1,0,19,19,71,0,268897,212456,101608288,4278294,46196915,56441,56424,0.0,0,16,2,55,0.0,16,0,1,55,7632,8,4,16,96,5280,6144,1344,56,512,32,896,768,896,48,268897.0,4096.0,61562.0,212456.0,344.0,56441.0,136019.0,0.0,61562.0,0.0,268897.0,0.0,3.0,56424.0,37589536,56425,2
cold_frozen_i1m_h8_s7_state64_mac4,frozen,cold,final,8,7,i1m,64,4,25000000,25000000,25000000,snapshot,False,16700000.0,46472685.0,25000000,16700255,270506,136820,270506,136820,61946,61946,0,346,3,1119.0,752.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,136820,2,1119,0,133845,0,133845,180371137792,133093,179417712673,346,32240022,0,0,61946,346,3,752,60823,1,0,21,21,71,0,270506,213733,102211104,4304022,46473227,56773,56756,0.0,0,16,2,55,0.0,16,0,1,55,7632,8,4,16,96,5280,6144,1344,56,512,32,896,768,896,48,270506.0,4096.0,61946.0,213733.0,346.0,56773.0,136820.0,0.0,61946.0,0.0,270506.0,0.0,3.0,56756.0,37811232,56757,2
cold_frozen_i1m_h8_s7_state64_mac4,frozen,cold,final,8,7,i1m,64,4,25000000,25000000,25000000,snapshot,False,16800000.0,46751436.0,25000000,16800254,272127,137622,272127,137622,62302,62302,0,350,3,1123.0,752.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,137622,2,1123,0,134651,0,134651,181335505137,133899,180382080018,350,32485424,0,0,62302,350,3,752,61175,1,0,21,21,71,0,272127,215012,102823056,4329516,46751353,57115,57098,0.0,0,16,2,55,0.0,16,0,1,55,7632,8,4,16,96,5280,6144,1344,56,512,32,896,768,896,48,272127.0,4096.0,62302.0,215012.0,350.0,57115.0,137622.0,0.0,62302.0,0.0,272127.0,0.0,3.0,57098.0,38038656,57099,2
cold_frozen_i1m_h8_s7_state64_mac4,frozen,cold,final,8,7,i1m,64,4,25000000,25000000,25000000,snapshot,False,16900000.0,47023865.0,25000000,16900255,273729,138418,273729,138418,62652,62652,0,353,3,1130.0,756.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,138418,2,1130,0,135454,0,135454,182269917869,134698,181312022225,353,32725073,0,0,62652,353,3,756,61518,1,0,21,21,71,0,273729,216279,103422776,4354521,47023998,57450,57433,0.0,0,16,2,55,0.0,16,0,1,55,7632,8,4,16,96,5280,6144,1344,56,512,32,896,768,896,48,273729.0,4096.0,62652.0,216279.0,353.0,57450.0,138418.0,0.0,62652.0,0.0,273729.0,0.0,3.0,57433.0,38261456,57434,2
cold_frozen_i1m_h8_s7_state64_mac4,frozen,cold,final,8,7,i1m,64,4,25000000,25000000,25000000,snapshot,False,17000000.0,47297739.0,25000000,17000252,275358,139229,275358,139229,62988,62988,0,353,3,1134.0,762.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,139229,2,1134,0,136269,0,136269,183265416897,135507,182299305693,353,32725073,0,0,62988,353,3,762,61850,1,0,19,19,71,0,275358,217567,104028160,4379406,47297863,57791,57774,0.0,0,16,2,55,0.0,16,0,1,55,7632,8,4,16,96,5280,6144,1344,56,512,32,896,768,896,48,275358.0,4096.0,62988.0,217567.0,353.0,57791.0,139229.0,0.0,62988.0,0.0,275358.0,0.0,3.0,57774.0,38487712,57775,2
cold_frozen_i1m_h8_s7_state64_mac4,frozen,cold,final,8,7,i1m,64,4,25000000,25000000,25000000,snapshot,False,17100000.0,47568707.0,25000000,17100252,276963,140024,276963,140024,63276,63276,0,356,3,1142.0,768.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,140024,2,1142,0,137072,0,137072,184275492961,136304,183299120252,356,33319446,0,0,63276,356,3,768,62130,1,0,18,18,71,0,276963,218824,104634376,4403505,47568984,58139,58122,0.0,0,16,2,55,0.0,16,0,1,55,7632,8,4,16,96,5280,6144,1344,56,512,32,896,768,896,48,276963.0,4096.0,63276.0,218824.0,356.0,58139.0,140024.0,0.0,63276.0,0.0,276963.0,0.0,3.0,58122.0,38717392,58123,2
cold_frozen_i1m_h8_s7_state64_mac4,frozen,cold,final,8,7,i1m,64,4,25000000,25000000,25000000,snapshot,False,17200000.0,47851766.0,25000000,17200254,278562,140837,278562,140837,63628,63628,0,357,3,1145.0,773.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,140837,2,1145,0,137888,0,137888,185248045433,137115,184265927224,357,33890887,0,0,63628,357,3,773,62478,2,0,15,15,71,0,278562,220072,105258928,4429278,47851901,58490,58473,0.0,0,16,2,55,0.0,16,0,1,55,7632,8,4,16,96,5280,6144,1344,56,512,32,896,768,896,48,278562.0,4096.0,63628.0,220072.0,357.0,58490.0,140837.0,0.0,63628.0,0.0,278562.0,0.0,3.0,58473.0,38950432,58474,2
cold_frozen_i1m_h8_s7_state64_mac4,frozen,cold,final,8,7,i1m,64,4,25000000,25000000,25000000,snapshot,False,17300000.0,48129640.0,25000000,17300253,280189,141642,280189,141642,63986,63986,0,358,3,1150.0,775.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,141642,2,1150,0,138698,0,138698,186206510174,137923,185222375835,358,33921871,0,0,63986,358,3,775,62831,2,0,17,17,71,0,280189,221358,105869784,4454775,48129714,58831,58814,0.0,0,16,2,55,0.0,16,0,1,55,7632,8,4,16,96,5280,6144,1344,56,512,32,896,768,896,48,280189.0,4096.0,63986.0,221358.0,358.0,58831.0,141642.0,0.0,63986.0,0.0,280189.0,0.0,3.0,58814.0,39177264,58815,2
cold_frozen_i1m_h8_s7_state64_mac4,frozen,cold,final,8,7,i1m,64,4,25000000,25000000,25000000,snapshot,False,17400000.0,48402904.0,25000000,17400255,281794,142439,281794,142439,64364,64364,0,360,3,1155.0,776.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,142439,2,1155,0,139500,0,139500,187165932888,138724,186180396086,360,33953831,0,0,64364,360,3,776,63204,2,0,19,19,71,0,281794,222635,106465480,4480209,48402800,59159,59142,0.0,0,16,2,55,0.0,16,0,1,55,7632,8,4,16,96,5280,6144,1344,56,512,32,896,768,896,48,281794.0,4096.0,64364.0,222635.0,360.0,59159.0,142439.0,0.0,64364.0,0.0,281794.0,0.0,3.0,59142.0,39396304,59143,2
cold_frozen_i1m_h8_s7_state64_mac4,frozen,cold,final,8,7,i1m,64,4,25000000,25000000,25000000,snapshot,False,17500000.0,48681440.0,25000000,17500254,283419,143245,283419,143245,64742,64742,0,361,3,1161.0,781.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,143245,2,1161,0,140312,0,140312,188186706376,139531,187194509949,361,34518914,0,0,64742,361,3,781,63576,2,0,19,19,71,0,283419,223922,107076240,4506072,48681977,59497,59480,0.0,0,16,2,55,0.0,16,0,1,55,7632,8,4,16,96,5280,6144,1344,56,512,32,896,768,896,48,283419.0,4096.0,64742.0,223922.0,361.0,59497.0,143245.0,0.0,64742.0,0.0,283419.0,0.0,3.0,59480.0,39621696,59481,2
cold_frozen_i1m_h8_s7_state64_mac4,frozen,cold,final,8,7,i1m,64,4,25000000,25000000,25000000,snapshot,False,17600000.0,48954127.0,25000000,17600253,285026,144046,285026,144046,65124,65124,0,362,3,1168.0,785.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,144046,2,1168,0,141120,0,141120,189166670183,140335,188168099204,362,34535017,0,0,65124,362,3,785,63951,2,0,21,21,71,0,285026,225202,107670840,4531509,48954750,59824,59807,0.0,0,16,2,55,0.0,16,0,1,55,7632,8,4,16,96,5280,6144,1344,56,512,32,896,768,896,48,285026.0,4096.0,65124.0,225202.0,362.0,59824.0,144046.0,0.0,65124.0,0.0,285026.0,0.0,3.0,59807.0,39840144,59808,2
cold_frozen_i1m_h8_s7_state64_mac4,frozen,cold,final,8,7,i1m,64,4,25000000,25000000,25000000,snapshot,False,17700000.0,49227254.0,25000000,17700253,286626,144846,286626,144846,65490,65490,0,365,3,1172.0,788.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,144846,2,1172,0,141924,0,141924,190141817347,141136,189139542257,365,35146072,0,0,65490,365,3,788,64313,2,0,19,19,71,0,286626,226471,108268000,4556730,49227459,60155,60138,0.0,0,16,2,55,0.0,16,0,1,55,7632,8,4,16,96,5280,6144,1344,56,512,32,896,768,896,48,286626.0,4096.0,65490.0,226471.0,365.0,60155.0,144846.0,0.0,65490.0,0.0,286626.0,0.0,3.0,60138.0,40060768,60139,2
cold_frozen_i1m_h8_s7_state64_mac4,frozen,cold,final,8,7,i1m,64,4,25000000,25000000,25000000,snapshot,False,17800000.0,49501902.0,25000000,17800254,288250,145652,288250,145652,65858,65858,0,366,3,1175.0,794.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,145652,2,1175,0,142733,0,142733,191122056101,141939,190113948106,366,35172051,0,0,65858,366,3,794,64678,2,0,15,15,71,0,288250,227761,108869816,4582095,49502094,60489,60472,0.0,0,16,2,55,0.0,16,0,1,55,7632,8,4,16,96,5280,6144,1344,56,512,32,896,768,896,48,288250.0,4096.0,65858.0,227761.0,366.0,60489.0,145652.0,0.0,65858.0,0.0,288250.0,0.0,3.0,60472.0,40283312,60473,2
cold_frozen_i1m_h8_s7_state64_mac4,frozen,cold,final,8,7,i1m,64,4,25000000,25000000,25000000,snapshot,False,17900000.0,49775163.0,25000000,17900254,289856,146452,289856,146452,66234,66234,0,367,3,1178.0,797.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,146452,2,1178,0,143536,0,143536,192101233992,142739,191089863000,367,35187832,0,0,66234,367,3,797,65051,2,0,14,14,71,0,289856,229038,109466152,4607475,49775164,60818,60801,0.0,0,16,2,55,0.0,16,0,1,55,7632,8,4,16,96,5280,6144,1344,56,512,32,896,768,896,48,289856.0,4096.0,66234.0,229038.0,367.0,60818.0,146452.0,0.0,66234.0,0.0,289856.0,0.0,3.0,60801.0,40502896,60802,2
cold_frozen_i1m_h8_s7_state64_mac4,frozen,cold,final,8,7,i1m,64,4,25000000,25000000,25000000,snapshot,False,18000000.0,50049807.0,25000000,18000252,291480,147259,291480,147259,66608,66608,0,369,3,1183.0,800.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,147259,2,1183,0,144348,0,144348,193005581598,143548,191990682545,369,35206639,0,0,66608,369,3,800,65420,2,0,14,14,71,0,291480,230330,110066688,4632948,50049831,61150,61133,0.0,0,16,2,55,0.0,16,0,1,55,7632,8,4,16,96,5280,6144,1344,56,512,32,896,768,896,48,291480.0,4096.0,66608.0,230330.0,369.0,61150.0,147259.0,0.0,66608.0,0.0,291480.0,0.0,3.0,61133.0,40724352,61134,2
cold_frozen_i1m_h8_s7_state64_mac4,frozen,cold,final,8,7,i1m,64,4,25000000,25000000,25000000,snapshot,False,18100000.0,50322339.0,25000000,18100254,293078,148051,293078,148051,66974,66974,0,372,3,1188.0,804.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,148051,2,1188,0,145145,0,145145,193929300864,144341,192907784390,372,35260256,0,0,66974,372,3,804,65781,2,0,12,12,71,0,293078,231598,110662752,4658172,50322227,61480,61463,0.0,0,16,2,55,0.0,16,0,1,55,7632,8,4,16,96,5280,6144,1344,56,512,32,896,768,896,48,293078.0,4096.0,66974.0,231598.0,372.0,61480.0,148051.0,0.0,66974.0,0.0,293078.0,0.0,3.0,61463.0,40944384,61464,2
cold_frozen_i1m_h8_s7_state64_mac4,frozen,cold,final,8,7,i1m,64,4,25000000,25000000,25000000,snapshot,False,18200000.0,50598202.0,25000000,18200252,294704,148851,294704,148851,67362,67362,0,374,4,1193.0,805.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,148851,2,1193,0,145950,0,145950,194939326829,145145,193916852872,374,35679031,0,0,67362,374,4,805,66163,2,0,14,14,71,0,294704,232893,111264928,4683954,50598555,61811,61794,0.0,0,16,2,56,0.0,16,0,1,56,7632,8,4,16,96,5376,6144,1344,56,512,32,896,768,896,48,294704.0,4096.0,67362.0,232893.0,374.0,61811.0,148851.0,0.0,67362.0,0.0,294704.0,0.0,4.0,61794.0,41165536,61795,2
cold_frozen_i1m_h8_s7_state64_mac4,frozen,cold,final,8,7,i1m,64,4,25000000,25000000,25000000,snapshot,False,18300000.0,50871833.0,25000000,18300255,296306,149643,296306,149643,67682,67682,0,376,4,1199.0,808.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,149643,2,1199,0,146748,0,146748,195913992620,145940,194887141256,376,35909641,0,0,67682,376,4,808,66477,2,0,15,15,71,0,296306,234151,111871776,4708626,50872043,62155,62138,0.0,0,16,2,56,0.0,16,0,1,56,7632,8,4,16,96,5376,6144,1344,56,512,32,896,768,896,48,296306.0,4096.0,67682.0,234151.0,376.0,62155.0,149643.0,0.0,67682.0,0.0,296306.0,0.0,4.0,62138.0,41393376,62139,2
cold_frozen_i1m_h8_s7_state64_mac4,frozen,cold,final,8,7,i1m,64,4,25000000,25000000,25000000,snapshot,False,18400000.0,51148904.0,25000000,18400250,297927,150444,297927,150444,68070,68070,0,379,4,1203.0,810.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,150444,2,1203,0,147553,0,147553,196915803373,146743,195885458231,379,36532429,0,0,68070,379,4,810,66861,2,0,14,14,71,0,297927,235440,112475504,4734456,51149013,62487,62470,0.0,0,16,2,56,0.0,16,0,1,56,7632,8,4,16,96,5376,6144,1344,56,512,32,896,768,896,48,297927.0,4096.0,68070.0,235440.0,379.0,62487.0,150444.0,0.0,68070.0,0.0,297927.0,0.0,4.0,62470.0,41615168,62471,2
cold_frozen_i1m_h8_s7_state64_mac4,frozen,cold,final,8,7,i1m,64,4,25000000,25000000,25000000,snapshot,False,18500000.0,51422893.0,25000000,18500255,299532,151242,299532,151242,68412,68412,0,382,4,1210.0,814.0,0.0,512.0,8.0,64,4096,262144,4096.0,4096,151242,2,1210,0,148358,0,148358,197893115653,147544,196858280266,382,36633440,0,0,68412,382,4,814,67196,2,0,14,14,71,0,299532,236705,113081160,4759497,51423552,62827,62810,0.0,0,16,2,56,0.0,16,0,1,56,7632,8,4,16,96,5376,6144,1344,56,512,32,896,768,896,48,299532.0,4096.0,68412.0,236705.0,382.0,62827.0,151242.0,0.0,68412.0,0.0,299532.0,0.0,4.0,62810.0,41840976,62811,2
